,strategy,benchmark
2019-08-06 00:00:00+00:00,100000.0,116105.84491563778
2019-08-07 00:00:00+00:00,100000.0,116174.48719079784
2019-08-08 00:00:00+00:00,100000.0,118453.78161802415
2019-08-09 00:00:00+00:00,100000.0,117646.96898811823
2019-08-12 00:00:00+00:00,100000.0,116214.7671432855
2019-08-13 00:00:00+00:00,100000.0,118022.11524838918
2019-08-14 00:00:00+00:00,100000.0,114532.45870111743
2019-08-15 00:00:00+00:00,100000.0,114835.09013832496
2019-08-16 00:00:00+00:00,100000.0,116529.4525676288
2019-08-19 00:00:00+00:00,100000.0,117933.37390418144
2019-08-20 00:00:00+00:00,100000.0,117029.69303376357
2019-08-21 00:00:00+00:00,100000.0,117981.82166016947
2019-08-22 00:00:00+00:00,100000.0,117945.45516278132
2019-08-23 00:00:00+00:00,100000.0,114915.7591291567
2019-08-26 00:00:00+00:00,100000.0,116186.55481366567
2019-08-27 00:00:00+00:00,100000.0,115730.68501963477
2019-08-28 00:00:00+00:00,100000.0,116545.6245458449
2019-08-29 00:00:00+00:00,100000.0,118034.19650698906
2019-08-30 00:00:00+00:00,100000.0,117981.82166016947
2019-09-03 00:00:00+00:00,100000.0,117291.9081611629
2019-09-04 00:00:00+00:00,100000.0,118623.23286025978
2019-09-05 00:00:00+00:00,100000.0,120148.1713187921
2019-09-06 00:00:00+00:00,100000.0,120240.97611115195
2019-09-09 00:00:00+00:00,100000.0,120301.4642185437
2019-09-10 00:00:00+00:00,100000.0,120273.23825319181
2019-09-11 00:00:00+00:00,100000.0,121128.52591054987
2019-09-12 00:00:00+00:00,100000.0,121548.05647865674
2019-09-13 00:00:00+00:00,100000.0,121467.37385209295
2019-09-16 00:00:00+00:00,100000.0,121092.2003203579
2019-09-17 00:00:00+00:00,100000.0,121398.8133913252
2019-09-18 00:00:00+00:00,100000.0,121471.41002878094
2019-09-19 00:00:00+00:00,100000.0,121463.36494686906
2019-09-20 00:00:00+00:00,100000.0,120889.46425617831
2019-09-23 00:00:00+00:00,100000.0,120861.12920497001
2019-09-24 00:00:00+00:00,100000.0,119912.69586195076
2019-09-25 00:00:00+00:00,100000.0,120621.97210047407
2019-09-26 00:00:00+00:00,100000.0,120370.70646591415
2019-09-27 00:00:00+00:00,100000.0,119722.23195661983
2019-09-30 00:00:00+00:00,100000.0,120277.45169439651
2019-10-01 00:00:00+00:00,100000.0,118846.80432301795
2019-10-02 00:00:00+00:00,100000.0,116747.37883731657
2019-10-03 00:00:00+00:00,100000.0,117703.91180517593
2019-10-04 00:00:00+00:00,100000.0,119296.68803067712
2019-10-07 00:00:00+00:00,100000.0,118781.9527813689
2019-10-08 00:00:00+00:00,100000.0,116937.89728557573
2019-10-09 00:00:00+00:00,100000.0,118048.36403259322
2019-10-10 00:00:00+00:00,100000.0,118846.80432301795
2019-10-11 00:00:00+00:00,100000.0,120078.88816422549
2019-10-14 00:00:00+00:00,100000.0,119945.1489042394
2019-10-15 00:00:00+00:00,100000.0,121132.64390163019
2019-10-16 00:00:00+00:00,100000.0,120938.07564095099
2019-10-17 00:00:00+00:00,100000.0,121294.71821282459
2019-10-18 00:00:00+00:00,99270.1844677393,120763.81098530027
2019-10-21 00:00:00+00:00,100796.23845187928,121582.52760928938
2019-10-22 00:00:00+00:00,100567.64047879512,121185.33237028703
2019-10-23 00:00:00+00:00,101372.46690078567,121537.89785827647
2019-10-24 00:00:00+00:00,101772.25444109044,121736.52956710778
2019-10-25 00:00:00+00:00,103552.60701857092,122234.99738807553
2019-10-28 00:00:00+00:00,104411.51542380478,122923.97002157036
2019-10-29 00:00:00+00:00,102925.64255447034,122887.548981254
2019-10-30 00:00:00+00:00,102744.49316398901,123264.42697949581
2019-10-31 00:00:00+00:00,102956.93579821086,122936.17400175874
2019-11-01 00:00:00+00:00,104989.14584306313,124074.98943571659
2019-11-04 00:00:00+00:00,106861.52601062125,124573.4981638805
2019-11-05 00:00:00+00:00,106733.48129687714,124435.76363440257
2019-11-06 00:00:00+00:00,106462.01593190552,124464.11232134294
2019-11-07 00:00:00+00:00,107184.25282078674,124901.77841308169
2019-11-08 00:00:00+00:00,107314.573231316,125209.82323591466
2019-11-11 00:00:00+00:00,107373.47052181294,124970.734310079
2019-11-12 00:00:00+00:00,107556.54966028835,125234.16301763114
2019-11-13 00:00:00+00:00,107695.67503951595,125274.6475060996
2019-11-14 00:00:00+00:00,108008.13879771846,125457.0526937866
2019-11-15 00:00:00+00:00,108141.11549012302,126364.89246248094
2019-11-18 00:00:00+00:00,109341.1562618431,126458.14723399858
2019-11-19 00:00:00+00:00,108292.75600615566,126421.6443792899
2019-11-20 00:00:00+00:00,108122.9395826431,125951.51160953045
2019-11-21 00:00:00+00:00,107742.0282230734,125748.88463120731
2019-11-22 00:00:00+00:00,108045.16987734665,126028.52622417171
2019-11-25 00:00:00+00:00,110629.42987450461,127005.2537112031
2019-11-26 00:00:00+00:00,109675.57859082847,127292.98129327556
2019-11-27 00:00:00+00:00,110509.52185298648,127860.43228270473
2019-11-29 00:00:00+00:00,110089.41758264077,127386.24970052524
2019-12-02 00:00:00+00:00,108115.10484225648,126304.0770975199
2019-12-03 00:00:00+00:00,107363.78330181996,125457.0526937866
2019-12-04 00:00:00+00:00,108659.61683268179,126231.1668382269
2019-12-05 00:00:00+00:00,109298.12018912651,126458.14723399858
2019-12-06 00:00:00+00:00,110935.74035079492,127613.2028248328
2019-12-09 00:00:00+00:00,110301.13092824329,127211.94413767835
2019-12-10 00:00:00+00:00,110854.98964989059,127070.07798138805
2019-12-11 00:00:00+00:00,111666.91736511026,127430.78400141375
2019-12-12 00:00:00+00:00,113988.56072312852,128529.14221836725
2019-12-13 00:00:00+00:00,114147.21509780143,128606.15683300851
2019-12-16 00:00:00+00:00,115142.81674121784,129489.68409145049
2019-12-17 00:00:00+00:00,115985.6543607233,129518.03277839086
2019-12-18 00:00:00+00:00,116061.2948706263,129526.14603896301
2019-12-19 00:00:00+00:00,116919.80099716337,130057.06690221939
2019-12-20 00:00:00+00:00,117473.33155383616,130627.28594525554
2019-12-23 00:00:00+00:00,118011.9282143244,130826.84488386652
2019-12-24 00:00:00+00:00,118125.63045403658,130830.90833201862
2019-12-26 00:00:00+00:00,119426.08887817664,131527.36698241113
2019-12-27 00:00:00+00:00,119060.0949411198,131494.80485426605
2019-12-30 00:00:00+00:00,118411.83413177321,130769.8475238806
2019-12-31 00:00:00+00:00,119426.76696472464,131087.51917354373
2020-01-02 00:00:00+00:00,121599.52463291827,132313.41239239872
2020-01-03 00:00:00+00:00,120021.54083517255,131311.45880106735
2020-01-06 00:00:00+00:00,120479.98134443452,131812.4492324651
2020-01-07 00:00:00+00:00,120106.21683459872,131441.84367096814
2020-01-08 00:00:00+00:00,121136.81747280675,132142.39304097687
2020-01-09 00:00:00+00:00,122589.77461035657,133038.35608705215
2020-01-10 00:00:00+00:00,122497.16601320161,132655.56018109887
2020-01-13 00:00:00+00:00,124997.71551136811,133567.8315627108
2020-01-14 00:00:00+00:00,124110.15718913742,133364.22281167976
2020-01-15 00:00:00+00:00,124372.2779013674,133665.58612580627
2020-01-16 00:00:00+00:00,126066.22538063121,134777.45735322533
2020-01-17 00:00:00+00:00,126262.23144694712,135196.97428560012
2020-01-21 00:00:00+00:00,126047.38742724503,134932.2092763067
2020-01-22 00:00:00+00:00,126566.88984183344,134948.51761184333
2020-01-23 00:00:00+00:00,127068.70183296339,135103.28317065677
2020-01-24 00:00:00+00:00,125610.09567324044,133901.79791217853
2020-01-27 00:00:00+00:00,121411.70713997405,131755.42460101508
2020-01-28 00:00:00+00:00,124128.68553525847,133136.16519307584
2020-01-29 00:00:00+00:00,124186.33955835665,133026.15210686377
2020-01-30 00:00:00+00:00,123882.61658560086,133457.90029089106
2020-01-31 00:00:00+00:00,119218.08081983749,131034.54435451377
2020-02-03 00:00:00+00:00,119998.75598865448,132007.95835865603
2020-02-04 00:00:00+00:00,123444.58983166947,134019.88335176656
2020-02-05 00:00:00+00:00,126556.00016003073,135567.59348282914
2020-02-06 00:00:00+00:00,127169.87236202238,136023.76326296522
2020-02-07 00:00:00+00:00,125679.93261398052,135298.81956831182
2020-02-10 00:00:00+00:00,127480.0599008552,136308.85914875125
2020-02-11 00:00:00+00:00,128587.86607483828,136545.0709351235
2020-02-12 00:00:00+00:00,132179.16719990392,137424.7938243224
2020-02-13 00:00:00+00:00,131395.7192649739,137278.16879754525
2020-02-14 00:00:00+00:00,133979.31876135472,137498.09951984495
2020-02-18 00:00:00+00:00,134761.88161751494,137143.74775095645
2020-02-19 00:00:00+00:00,138772.61033390963,137799.50374116763
2020-02-20 00:00:00+00:00,136894.39294173222,137233.36178201565
2020-02-21 00:00:00+00:00,133542.7918568131,135820.1272404701
2020-02-24 00:00:00+00:00,124781.56135776926,131315.57679214768
2020-02-25 00:00:00+00:00,119510.05443901605,127336.41109986769
2020-02-26 00:00:00+00:00,120932.84015905333,126868.05097527528
2020-02-27 00:00:00+00:00,114634.66328229761,121170.22397917115
2020-02-28 00:00:00+00:00,118363.11841003732,120661.14755866535
2020-03-02 00:00:00+00:00,125523.20218264918,125886.51007482881
2020-03-03 00:00:00+00:00,120600.13422650807,122282.05429939405
2020-03-04 00:00:00+00:00,126762.45844777221,127421.96168277478
2020-03-05 00:00:00+00:00,122649.30571364616,123186.2396918979
2020-03-06 00:00:00+00:00,119862.20425348238,121149.82492401829
2020-03-09 00:00:00+00:00,110894.5392426077,111688.71996337987
2020-03-10 00:00:00+00:00,118443.58541331286,117468.02727637297
2020-03-11 00:00:00+00:00,113087.33754146135,111741.62660374958
2020-03-12 00:00:00+00:00,101197.67963681086,101050.51725104188
2020-03-13 00:00:00+00:00,112755.1982587827,109688.95122539552
2020-03-16 00:00:00+00:00,95099.5942571093,97686.37761732763
2020-03-17 00:00:00+00:00,102141.82649398412,102960.68559369909
2020-03-18 00:00:00+00:00,97506.6266080589,97747.4725147958
2020-03-19 00:00:00+00:00,99494.08763551872,97955.19243904111
2020-03-20 00:00:00+00:00,96293.75072510682,93733.88341694538
2020-03-23 00:00:00+00:00,98447.92302526797,91337.27396899207
2020-03-24 00:00:00+00:00,104945.238629456,99612.72475606698
2020-03-25 00:00:00+00:00,101851.59402815335,101103.94886709565
2020-03-26 00:00:00+00:00,104985.63578459994,107007.39588470879
2020-03-27 00:00:00+00:00,102836.93718023623,103820.0980600035
2020-03-30 00:00:00+00:00,108147.37816998416,107191.71007488335
2020-03-31 00:00:00+00:00,107045.39017293906,105594.00453224462
2020-04-01 00:00:00+00:00,102187.44418238313,100841.76101116044
2020-04-02 00:00:00+00:00,104814.11631704107,103168.7259576477
2020-04-03 00:00:00+00:00,102685.59195581735,101677.51548235107
2020-04-06 00:00:00+00:00,110267.60902759845,108506.78098137182
2020-04-07 00:00:00+00:00,108838.9117357153,108617.40767552631
2020-04-08 00:00:00+00:00,110864.53434274832,112263.51379452016
2020-04-09 00:00:00+00:00,110314.1219460254,113971.9278457057
2020-04-13 00:00:00+00:00,113631.82362712407,112931.31013613506
2020-04-14 00:00:00+00:00,119487.46286179384,116261.98768338867
2020-04-15 00:00:00+00:00,119082.49962306152,113791.6430143531
2020-04-16 00:00:00+00:00,123979.91763705724,114340.5834975189
2020-04-17 00:00:00+00:00,123397.76612305058,117429.54724051645
2020-04-20 00:00:00+00:00,122184.118960611,115360.69306608026
2020-04-21 00:00:00+00:00,116897.40656041051,111857.94621603662
2020-04-22 00:00:00+00:00,121185.43899094546,114340.5834975189
2020-04-23 00:00:00+00:00,121010.11526508455,114332.3816046884
2020-04-24 00:00:00+00:00,122711.14765189849,115926.0441527731
2020-04-27 00:00:00+00:00,123068.76217074497,117597.5121879582
2020-04-28 00:00:00+00:00,120215.52839599745,117056.75996189086
2020-04-29 00:00:00+00:00,124001.44175827254,120121.13166212892
2020-04-30 00:00:00+00:00,125271.00478296584,119002.70164759186
2020-05-01 00:00:00+00:00,119650.77037551338,115852.28847809277
2020-05-04 00:00:00+00:00,122361.94054828426,116171.86913024347
2020-05-05 00:00:00+00:00,123175.28413150551,117245.20577887779
2020-05-06 00:00:00+00:00,124738.27042650909,116450.4062289115
2020-05-07 00:00:00+00:00,126264.72856475171,117855.63659574132
2020-05-08 00:00:00+00:00,127796.94931694826,119805.68263679059
2020-05-11 00:00:00+00:00,130180.8484282729,119830.26786168404
2020-05-12 00:00:00+00:00,126840.42382572978,117441.83303509715
2020-05-13 00:00:00+00:00,126274.56125308605,115364.77014996442
2020-05-14 00:00:00+00:00,128191.24503784685,116745.4152919008
2020-05-15 00:00:00+00:00,131676.99175732915,117282.07679835193
2020-05-18 00:00:00+00:00,133795.31753407436,120854.43406053146
2020-05-19 00:00:00+00:00,134196.73494568162,119613.1051929913
2020-05-20 00:00:00+00:00,136544.80154389344,121645.08834795334
2020-05-21 00:00:00+00:00,134069.46232926485,120805.29088220869
2020-05-22 00:00:00+00:00,135182.41057273914,121034.67116682186
2020-05-26 00:00:00+00:00,132889.44619365144,122525.92936718068
2020-05-27 00:00:00+00:00,131775.81737278943,124348.98583561061
2020-05-28 00:00:00+00:00,131312.25442471204,124119.57827953332
2020-05-29 00:00:00+00:00,134468.0053793595,124672.62993591343
2020-06-01 00:00:00+00:00,134552.33056341085,125176.49750677457
2020-06-02 00:00:00+00:00,135181.5165142551,126212.9767716668
2020-06-03 00:00:00+00:00,135115.58714189372,127892.66715328049
2020-06-04 00:00:00+00:00,134201.61203644067,127556.73725839698
2020-06-05 00:00:00+00:00,136437.42400931104,130825.958561283
2020-06-08 00:00:00+00:00,136880.37699217658,132407.29440759085
2020-06-09 00:00:00+00:00,139864.51686647293,131420.0128639496
2020-06-10 00:00:00+00:00,144076.0744333776,130686.6422868868
2020-06-11 00:00:00+00:00,136939.3798316981,123152.69579104496
2020-06-12 00:00:00+00:00,137769.07132819598,124627.53657001069
2020-06-15 00:00:00+00:00,139809.8689247716,125791.03267898638
2020-06-16 00:00:00+00:00,140645.85064554776,128212.19326250297
2020-06-17 00:00:00+00:00,141944.7935942437,127679.608839936
2020-06-18 00:00:00+00:00,142168.96619824794,127728.82019691906
2020-06-19 00:00:00+00:00,143338.7383730523,126998.88582433386
2020-06-22 00:00:00+00:00,145486.2742215666,127813.57990736702
2020-06-23 00:00:00+00:00,146605.87432831447,128401.97538123121
2020-06-24 00:00:00+00:00,143313.70918450228,125126.63163465292
2020-06-25 00:00:00+00:00,145308.9005160247,126468.0195040057
2020-06-26 00:00:00+00:00,138535.66214601032,123464.23136128376
2020-06-29 00:00:00+00:00,139463.27290096166,125278.8609473043
2020-06-30 00:00:00+00:00,142879.37587999162,126883.622981281
2020-07-01 00:00:00+00:00,145036.8935781082,127772.38636083175
2020-07-02 00:00:00+00:00,145651.12439307565,128476.03104201674
2020-07-06 00:00:00+00:00,150953.2566705233,130459.375540742
2020-07-07 00:00:00+00:00,149975.65881235685,129113.8424088448
2020-07-08 00:00:00+00:00,154222.72077237334,130101.3966671271
2020-07-09 00:00:00+00:00,157619.3210530013,129360.71733768331
2020-07-10 00:00:00+00:00,157849.01609533894,130681.58343029475
2020-07-13 00:00:00+00:00,153850.08314747855,129549.99493432554
2020-07-14 00:00:00+00:00,156004.1853766877,131228.86717201598
2020-07-15 00:00:00+00:00,154340.6841459622,132434.4567858425
2020-07-16 00:00:00+00:00,153086.39557096225,131998.30426036177
2020-07-17 00:00:00+00:00,152673.87688730532,132380.97744472654
2020-07-20 00:00:00+00:00,159298.54651882782,133450.82334595502
2020-07-21 00:00:00+00:00,156667.50596414084,133734.7465587844
2020-07-22 00:00:00+00:00,156726.28094297316,134495.97493643363
2020-07-23 00:00:00+00:00,150891.35239924755,132891.21290245693
2020-07-24 00:00:00+00:00,151466.24589672263,132035.36618008465
2020-07-27 00:00:00+00:00,154565.09379105197,132998.2261276171
2020-07-28 00:00:00+00:00,151772.57237040697,132154.65156409345
2020-07-29 00:00:00+00:00,154547.530381052,133780.00355347176
2020-07-30 00:00:00+00:00,156215.46988078157,133302.71202438397
2020-07-31 00:00:00+00:00,163616.17005010304,134356.03141836295
2020-08-03 00:00:00+00:00,166132.82460253392,135290.0926997972
2020-08-04 00:00:00+00:00,168054.84498673075,135812.69576650063
2020-08-05 00:00:00+00:00,169712.41119014498,136656.2294228281
2020-08-06 00:00:00+00:00,172277.91378955526,137569.74165605693
2020-08-07 00:00:00+00:00,169248.6435875058,137668.51889905645
2020-08-10 00:00:00+00:00,169561.49753516665,138079.96347805526
2020-08-11 00:00:00+00:00,165069.2652940506,136940.1389999254
2020-08-12 00:00:00+00:00,170502.17343151357,138849.42783786514
2020-08-13 00:00:00+00:00,171825.423894288,138598.4349179463
2020-08-14 00:00:00+00:00,172373.18546199545,138602.55290902662
2020-08-17 00:00:00+00:00,176116.2496580327,139042.8506970518
2020-08-18 00:00:00+00:00,176464.4616548449,139343.16405981014
2020-08-19 00:00:00+00:00,174927.00098948015,138762.99093237455
2020-08-20 00:00:00+00:00,176900.15609759212,139195.0527382391
2020-08-21 00:00:00+00:00,182366.91802231962,139688.85713884435
2020-08-24 00:00:00+00:00,183703.50311924994,141104.32794044676
2020-08-25 00:00:00+00:00,184017.5646447087,141598.1050695879
2020-08-26 00:00:00+00:00,189313.85192618982,143017.7074980027
2020-08-27 00:00:00+00:00,185555.60118014013,143330.47028412638
2020-08-28 00:00:00+00:00,188055.44476179683,144256.2410404718
2020-08-31 00:00:00+00:00,191116.93710793316,143733.67888096455
2020-09-01 00:00:00+00:00,196287.1571127949,145087.4479950224
2020-09-02 00:00:00+00:00,199084.1393687896,147186.0007938723
2020-09-03 00:00:00+00:00,185211.72124508445,142120.7217720234
2020-09-04 00:00:00+00:00,181543.7635984,140960.32097422396
2020-09-08 00:00:00+00:00,171658.0951920722,137108.88118409424
2020-09-09 00:00:00+00:00,178140.18953782128,139816.40577647788
2020-09-10 00:00:00+00:00,172211.34846425167,137388.6864058433
2020-09-11 00:00:00+00:00,169702.01506181486,137458.63771128055
2020-09-14 00:00:00+00:00,174439.8512924253,139269.13567048873
2020-09-15 00:00:00+00:00,176054.1521840466,139972.76671594166
2020-09-16 00:00:00+00:00,170699.1122730025,139417.2742635239
2020-09-17 00:00:00+00:00,168270.168878008,138191.04015136755
2020-09-18 00:00:00+00:00,164253.71376431544,136600.07747822953
2020-09-21 00:00:00+00:00,167494.7133314065,135079.81607579175
2020-09-22 00:00:00+00:00,172027.76750555902,136455.51144699252
2020-09-23 00:00:00+00:00,164924.543414072,133290.97165908542
2020-09-24 00:00:00+00:00,166884.10992661244,133646.27792921773
2020-09-25 00:00:00+00:00,172733.10663578004,135806.92785184179
2020-09-28 00:00:00+00:00,176289.8337233392,138062.57791968636
2020-09-29 00:00:00+00:00,176166.3973673565,137310.71728995827
2020-09-30 00:00:00+00:00,178501.06159212798,138351.7645250886
2020-10-01 00:00:00+00:00,180736.77774537238,139239.98247535716
2020-10-02 00:00:00+00:00,174552.10434752743,137917.95734552114
2020-10-05 00:00:00+00:00,180294.5736963804,140363.71678966325
2020-10-06 00:00:00+00:00,177117.66601939197,138368.27739660605
2020-10-07 00:00:00+00:00,180912.08394932214,140776.83856370472
2020-10-08 00:00:00+00:00,180212.45617189308,142024.43986798974
2020-10-09 00:00:00+00:00,182744.09664194682,143292.79475646105
2020-10-12 00:00:00+00:00,191584.9866400018,145597.99707459004
2020-10-13 00:00:00+00:00,189966.98058138764,144647.8183578679
2020-10-14 00:00:00+00:00,187844.61820141887,143738.9150020733
2020-10-15 00:00:00+00:00,186570.6598639017,143561.2959563373
2020-10-16 00:00:00+00:00,183765.6149958868,143474.51815754533
2020-10-19 00:00:00+00:00,179582.12320384968,141293.22373659146
2020-10-20 00:00:00+00:00,181211.00750171763,141859.2020669588
2020-10-21 00:00:00+00:00,179746.86416544937,141590.68723135052
2020-10-22 00:00:00+00:00,178287.8397022443,142367.33762195287
2020-10-23 00:00:00+00:00,179469.83560955248,142850.6834160727
2020-10-26 00:00:00+00:00,177530.99251415365,140210.8602333374
2020-10-27 00:00:00+00:00,180950.3473491194,139727.45989628934
2020-10-28 00:00:00+00:00,172446.31152559002,134951.72200887604
2020-10-29 00:00:00+00:00,177253.09650353127,136323.29938899647
2020-10-30 00:00:00+00:00,168501.5659458276,134902.16975859163
2020-11-02 00:00:00+00:00,168090.82821944813,136414.23608606492
2020-11-03 00:00:00+00:00,171745.67045489702,138822.72907450332
2020-11-04 00:00:00+00:00,181103.6842895622,141925.33536742095
2020-11-05 00:00:00+00:00,186833.03264618953,144693.2389813399
2020-11-06 00:00:00+00:00,188250.2655033163,144660.17233110886
2020-11-09 00:00:00+00:00,179826.7452438505,146477.96540696593
2020-11-10 00:00:00+00:00,174534.42438707838,146263.17535565057
2020-11-11 00:00:00+00:00,180077.8535771527,147349.6841214491
2020-11-12 00:00:00+00:00,180631.2556539322,145920.22305875923
2020-11-13 00:00:00+00:00,180322.85126224614,147940.41130549452
2020-11-16 00:00:00+00:00,183542.87659337494,149787.09849757413
2020-11-17 00:00:00+00:00,182033.27222975437,148981.49944782103
2020-11-18 00:00:00+00:00,180918.02508115445,147188.50976857028
2020-11-19 00:00:00+00:00,181441.58415610282,147808.26742615877
2020-11-20 00:00:00+00:00,178670.3169343793,146796.0734000548
2020-11-23 00:00:00+00:00,178860.02613188457,147676.0008252345
2020-11-24 00:00:00+00:00,181557.20297535873,150055.6269689145
2020-11-25 00:00:00+00:00,182571.26002444318,149824.2831388855
2020-11-27 00:00:00+00:00,182559.94262119092,150241.5501754714
2020-11-30 00:00:00+00:00,182817.5482948789,149576.35825867884
2020-12-01 00:00:00+00:00,185622.65030321034,151212.3461190593
2020-12-02 00:00:00+00:00,187670.85324150365,151530.49501934432
2020-12-03 00:00:00+00:00,186535.5015959706,151489.16511548852
2020-12-04 00:00:00+00:00,187476.31023741598,152794.63646661094
2020-12-07 00:00:00+00:00,188230.51155424316,152480.66010033444
2020-12-08 00:00:00+00:00,187420.95440806588,152926.83488887493
2020-12-09 00:00:00+00:00,183667.94155965466,151555.2847802186
2020-12-10 00:00:00+00:00,184206.27646404956,151505.7052584701
2020-12-11 00:00:00+00:00,184066.1615962414,151328.0453055379
2020-12-14 00:00:00+00:00,184028.79563102292,150650.5130512364
2020-12-15 00:00:00+00:00,185614.7389618639,152687.24144095325
2020-12-16 00:00:00+00:00,185104.05329850552,152926.83488887493
2020-12-17 00:00:00+00:00,184477.28731888955,153782.0270961086
2020-12-18 00:00:00+00:00,182211.91539343892,153167.95553878663
2020-12-21 00:00:00+00:00,183531.8805641945,152620.33090376406
2020-12-22 00:00:00+00:00,184519.68958099623,152363.13372576062
2020-12-23 00:00:00+00:00,183125.93057721577,152499.9955683871
2020-12-24 00:00:00+00:00,183745.4527168352,153093.28627005868
2020-12-28 00:00:00+00:00,187368.008497781,154408.49353386767
2020-12-29 00:00:00+00:00,185792.69833410048,154113.89354284
2020-12-30 00:00:00+00:00,184672.35155364647,154333.81062940767
2020-12-31 00:00:00+00:00,185617.7284125679,155117.96067263975
2021-01-04 00:00:00+00:00,182576.50269024,153006.20848516154
2021-01-05 00:00:00+00:00,181454.36719479243,154059.99149403034
2021-01-06 00:00:00+00:00,187221.990943222,154981.05792281713
2021-01-07 00:00:00+00:00,190322.10715351024,157283.66945185585
2021-01-08 00:00:00+00:00,190100.90396653546,158179.8097624478
2021-01-11 00:00:00+00:00,190901.38165369304,157113.5364230175
2021-01-12 00:00:00+00:00,192539.23079310817,157146.7667020332
2021-01-13 00:00:00+00:00,192910.1256368344,157569.92437486644
2021-01-14 00:00:00+00:00,195026.5023306597,157018.1408415674
2021-01-15 00:00:00+00:00,190744.13436233567,155873.05297086466
2021-01-19 00:00:00+00:00,191907.7085844462,157096.98264430388
2021-01-20 00:00:00+00:00,193608.2375114658,159270.9683128768
2021-01-21 00:00:00+00:00,191369.9475560462,159416.1615877883
2021-01-22 00:00:00+00:00,190294.87824094074,158851.95590258797
2021-01-25 00:00:00+00:00,188888.11250931976,159478.42234034705
2021-01-26 00:00:00+00:00,187773.41416206222,159229.48841596837
2021-01-27 00:00:00+00:00,181235.0477866081,155337.83685201127
2021-01-28 00:00:00+00:00,181295.5813046532,156673.78406427448
2021-01-29 00:00:00+00:00,177563.8317593398,153537.2520700064
2021-02-01 00:00:00+00:00,181105.89057027578,156092.94278596822
2021-02-02 00:00:00+00:00,184219.33628947235,158300.11782636069
2021-02-03 00:00:00+00:00,192273.70290337256,158424.59842428207
2021-02-04 00:00:00+00:00,194841.07684257574,160225.21047775104
2021-02-05 00:00:00+00:00,198030.40029208502,160855.82217805457
2021-02-08 00:00:00+00:00,201893.20020459735,162017.53200613116
2021-02-09 00:00:00+00:00,200505.55523165956,161909.6870013157
2021-02-10 00:00:00+00:00,201528.69608436775,161839.122087936
2021-02-11 00:00:00+00:00,199721.72728356018,162100.50543568004
2021-02-12 00:00:00+00:00,201770.55808402723,162901.2228933578
2021-02-16 00:00:00+00:00,205911.9022362006,162760.1885167228
2021-02-17 00:00:00+00:00,207453.43839542012,162797.5231510868
2021-02-18 00:00:00+00:00,206191.84847867364,162104.6506982245
2021-02-19 00:00:00+00:00,207253.41229133424,161818.39577521387
2021-02-22 00:00:00+00:00,209303.0139465662,160573.7397890525
2021-02-23 00:00:00+00:00,211045.24113648405,160768.70348596128
2021-02-24 00:00:00+00:00,215235.98055509178,162540.28506588718
2021-02-25 00:00:00+00:00,210799.5632088687,158623.7619266635
2021-02-26 00:00:00+00:00,207393.46564777498,157806.42251161186
2021-03-01 00:00:00+00:00,213162.8235104604,161631.6816961978
2021-03-02 00:00:00+00:00,212338.8824964145,160370.43102412665
2021-03-03 00:00:00+00:00,212402.19834526928,158246.2294132831
2021-03-04 00:00:00+00:00,214833.01920718004,156287.9610258052
2021-03-05 00:00:00+00:00,219983.57806489564,159163.0960365972
2021-03-08 00:00:00+00:00,217681.707944877,158370.71001120447
2021-03-09 00:00:00+00:00,217168.450399475,160631.82800760274
2021-03-10 00:00:00+00:00,220846.29833667722,161631.6816961978
2021-03-11 00:00:00+00:00,222212.33607265732,163270.53306030962
2021-03-12 00:00:00+00:00,222065.0845766571,163490.38196821703
2021-03-15 00:00:00+00:00,219965.62594692782,164465.37771727756
2021-03-16 00:00:00+00:00,218603.33031174366,164257.9509612714
2021-03-17 00:00:00+00:00,219609.5431158524,164818.01138392725
2021-03-18 00:00:00+00:00,215504.60037717066,162419.97700197433
2021-03-19 00:00:00+00:00,214145.5303806236,162119.44546750313
2021-03-22 00:00:00+00:00,211627.87399419062,163413.95369005407
2021-03-23 00:00:00+00:00,210451.61211880017,162127.77689978815
2021-03-24 00:00:00+00:00,212064.96404777406,161303.5787115133
2021-03-25 00:00:00+00:00,212789.62147827935,162211.03667971015
2021-03-26 00:00:00+00:00,215651.56470580702,164825.0610573992
2021-03-29 00:00:00+00:00,214859.44909403022,164741.78764174515
2021-03-30 00:00:00+00:00,214822.6737416009,164304.74879368086
2021-03-31 00:00:00+00:00,213234.06835228612,164970.7043114685
2021-04-01 00:00:00+00:00,218224.60406586435,166752.28088299002
2021-04-05 00:00:00+00:00,220528.29977829018,169145.67911604457
2021-04-06 00:00:00+00:00,219481.2209415229,169045.78374301663
2021-04-07 00:00:00+00:00,221950.19983012544,169241.41559079604
2021-04-08 00:00:00+00:00,221680.42930987364,170044.73747329612
2021-04-09 00:00:00+00:00,222715.56673624335,171280.9938485122
2021-04-12 00:00:00+00:00,221212.55249201358,171343.47277278383
2021-04-13 00:00:00+00:00,220930.1283371318,171851.2810702086
2021-04-14 00:00:00+00:00,221276.9596301628,171264.3446196742
2021-04-15 00:00:00+00:00,222710.86130678796,173104.15940279857
2021-04-16 00:00:00+00:00,222748.39840677023,173682.76442104796
2021-04-19 00:00:00+00:00,222427.08301421042,172829.45394483773
