timestamp,symbol,qty,price,commission
2025-11-17 00:00:00+00:00,BNB,107.69966676862646,928.9722336368932,10.005
2025-11-22 00:00:00+00:00,BNB,-107.69966676862646,830.7492654338879,8.947141905551094
2025-11-27 00:00:00+00:00,BNB,100.25808306345277,892.1691440125737,8.944716814706217
2025-12-02 00:00:00+00:00,BNB,-0.06482988044616889,827.0742893143915,0.00536191272963521
2025-12-07 00:00:00+00:00,BNB,-3.6152872127104274e-05,889.7991645397868,3.216879541441113e-06
2025-12-12 00:00:00+00:00,BNB,-100.19321703013448,885.189219621411,8.86899555942634
2026-05-06 00:00:00+00:00,BTC,0.5479208152511625,80965.55620177826,4.436271356134216
2026-05-06 00:00:00+00:00,ETH,18.779726277841316,2362.266249518603,4.436271356134216
2026-05-11 00:00:00+00:00,BTC,-0.18497922670962869,82104.58323955748,1.5187642316969683
2026-05-11 00:00:00+00:00,ETH,-6.19377522837704,2367.653246893408,1.4664712029994857
2026-05-11 00:00:00+00:00,SOL,309.0012473102333,96.53353247620593,2.9828981942410544
2026-05-16 00:00:00+00:00,BTC,-0.007932161564533857,79029.2858303292,0.06268730635358975
2026-05-16 00:00:00+00:00,ETH,0.037864747674335675,2224.700685188844,0.008423773009559727
2026-05-16 00:00:00+00:00,BNB,41.76207880161074,672.4811709446999,2.808421165359202
2026-05-16 00:00:00+00:00,SOL,-309.0012473102333,89.15566878267144,2.75492128586235
2026-05-21 00:00:00+00:00,BTC,-0.004651426004424086,77421.21437340158,0.0360119049830532
2026-05-21 00:00:00+00:00,ETH,0.1335716157336826,2128.3574554296088,0.02842881441805622
2026-05-21 00:00:00+00:00,BNB,0.06526608368831432,649.1514268105919,0.004236757134860874
2026-05-26 00:00:00+00:00,BTC,0.0021363474048983755,77313.03872258271,0.01651675096397972
2026-05-26 00:00:00+00:00,ETH,0.144599988823904,2112.2644409043846,0.030543341454790384
2026-05-26 00:00:00+00:00,BNB,-0.7106349071573064,662.1436985172658,0.04705424257206126
2026-05-31 00:00:00+00:00,BTC,0.016212070318535943,73787.94340721688,0.11962553271779507
2026-05-31 00:00:00+00:00,BNB,-3.254457099190219,717.8362035508354,0.23361671287017716
2026-05-31 00:00:00+00:00,ETH,0.5651383648479857,2020.1852145916512,0.11416841688644029
2026-06-05 00:00:00+00:00,BTC,-0.36870641869601023,63764.35626459341,2.351032743877474
2026-06-05 00:00:00+00:00,ETH,-13.467125766544184,1768.2945052855068,2.381384449496895
2026-06-05 00:00:00+00:00,BNB,-37.86225287895153,603.8266474495429,2.2862237220784105
2026-07-05 00:00:00+00:00,SOL,859.6991557616265,81.67005151973076,7.021167434252107
2026-07-10 00:00:00+00:00,SOL,-859.6991557616265,77.98404256275327,6.704281555407774
