,NVDA,AAPL,GOOGL,JPM,UNH,MSFT,AMZN,WMT,META,XOM
2020-09-01 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,
2020-09-09 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,
2020-09-16 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,
2020-09-23 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,
2020-09-30 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,
2020-10-07 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,
2020-10-14 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,
2020-10-21 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,
2020-10-28 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,
2020-11-04 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,
2020-11-11 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,
2020-11-18 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,
2020-11-25 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,
2020-12-03 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,
2020-12-10 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,
2020-12-17 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,
2020-12-24 00:00:00+00:00,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,
2021-01-04 00:00:00+00:00,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,
2021-01-11 00:00:00+00:00,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333
2021-01-19 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-01-26 00:00:00+00:00,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,
2021-02-02 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-02-09 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-02-17 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-02-24 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-03-03 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-03-10 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-03-17 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-03-24 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-03-31 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-04-08 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-04-15 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-04-22 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-04-29 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-05-06 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-05-13 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333
2021-05-20 00:00:00+00:00,,,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333
2021-05-27 00:00:00+00:00,,,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333
2021-06-04 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333
2021-06-11 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,,0.3333333333333333
2021-06-18 00:00:00+00:00,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333
2021-06-25 00:00:00+00:00,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,
2021-07-02 00:00:00+00:00,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,
2021-07-12 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2021-07-19 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2021-07-26 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2021-08-02 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2021-08-09 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2021-08-16 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2021-08-23 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2021-08-30 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2021-09-07 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-09-14 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-09-21 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-09-28 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-10-05 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-10-12 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-10-19 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-10-26 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,,,,
2021-11-02 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-11-09 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-11-16 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,
2021-11-23 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,,0.3333333333333333
2021-12-01 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,
2021-12-08 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,
2021-12-15 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,
2021-12-22 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,
2021-12-30 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,
2022-01-06 00:00:00+00:00,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333
2022-01-13 00:00:00+00:00,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333
2022-01-21 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-01-28 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-02-04 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-02-11 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-02-18 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-02-28 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-03-07 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-03-14 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-03-21 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-03-28 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-04-04 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-04-11 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333
2022-04-19 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333
2022-04-26 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333
2022-05-03 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333
2022-05-10 00:00:00+00:00,,,,,,,,0.5,,0.5
2022-05-17 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-05-24 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-06-01 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-06-08 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-06-15 00:00:00+00:00,,,,,,,,,,1.0
2022-06-23 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-06-30 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-07-08 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-07-15 00:00:00+00:00,,,,,1.0,,,,,
2022-07-22 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-07-29 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-08-05 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-08-12 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-08-19 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333
2022-08-26 00:00:00+00:00,,,,,,,,,,1.0
2022-09-02 00:00:00+00:00,,,,,0.5,,,,,0.5
2022-09-12 00:00:00+00:00,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333
2022-09-19 00:00:00+00:00,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333
2022-09-26 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,
2022-10-03 00:00:00+00:00,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,
2022-10-10 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333
2022-10-17 00:00:00+00:00,,,,,0.5,,,0.5,,
2022-10-24 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333
2022-10-31 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2022-11-07 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2022-11-14 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2022-11-21 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2022-11-29 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2022-12-06 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2022-12-13 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2022-12-20 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2022-12-28 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2023-01-05 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333
2023-01-12 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333
2023-01-20 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333
2023-01-27 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333
2023-02-03 00:00:00+00:00,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333
2023-02-10 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333
2023-02-17 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2023-02-27 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2023-03-06 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2023-03-13 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-03-20 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-03-27 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-04-03 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-04-11 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-04-18 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-04-25 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,
2023-05-02 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,
2023-05-09 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,
2023-05-16 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-05-23 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2023-05-31 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-06-07 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-06-14 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-06-22 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-06-29 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-07-07 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-07-14 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-07-21 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-07-28 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-08-04 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-08-11 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-08-18 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-08-25 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-09-01 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-09-11 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,
2023-09-18 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-09-25 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-10-02 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2023-10-09 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2023-10-16 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2023-10-23 00:00:00+00:00,,,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,
2023-10-30 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,
2023-11-06 00:00:00+00:00,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,
2023-11-13 00:00:00+00:00,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,
2023-11-20 00:00:00+00:00,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,
2023-11-28 00:00:00+00:00,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,
2023-12-05 00:00:00+00:00,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
2023-12-12 00:00:00+00:00,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,
2023-12-19 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2023-12-27 00:00:00+00:00,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,
2024-01-04 00:00:00+00:00,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,
2024-01-11 00:00:00+00:00,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,
2024-01-19 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2024-01-26 00:00:00+00:00,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,
2024-02-02 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2024-02-09 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2024-02-16 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2024-02-26 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2024-03-04 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2024-03-11 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2024-03-18 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2024-03-25 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2024-04-02 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2024-04-09 00:00:00+00:00,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,
2024-04-16 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2024-04-23 00:00:00+00:00,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333
2024-04-30 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2024-05-07 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2024-05-14 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,
2024-05-21 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,
2024-05-29 00:00:00+00:00,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,
2024-06-05 00:00:00+00:00,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,
2024-06-12 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,,
2024-06-20 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,,
2024-06-27 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,,
2024-07-05 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,
2024-07-12 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,
2024-07-19 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,
2024-07-26 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,
2024-08-02 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,
2024-08-09 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,
2024-08-16 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,
2024-08-23 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,
2024-08-30 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,
2024-09-09 00:00:00+00:00,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,
2024-09-16 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,
2024-09-23 00:00:00+00:00,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,
2024-09-30 00:00:00+00:00,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,
2024-10-07 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,
2024-10-14 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,
2024-10-21 00:00:00+00:00,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,
2024-10-28 00:00:00+00:00,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,
2024-11-04 00:00:00+00:00,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,
2024-11-11 00:00:00+00:00,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,
2024-11-18 00:00:00+00:00,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,
2024-11-25 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,
2024-12-03 00:00:00+00:00,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,
2024-12-10 00:00:00+00:00,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,
2024-12-17 00:00:00+00:00,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,,
2024-12-24 00:00:00+00:00,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,
2025-01-02 00:00:00+00:00,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,
2025-01-10 00:00:00+00:00,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,
2025-01-17 00:00:00+00:00,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,
2025-01-27 00:00:00+00:00,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,
2025-02-03 00:00:00+00:00,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,
2025-02-10 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,
2025-02-18 00:00:00+00:00,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,
2025-02-25 00:00:00+00:00,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,
2025-03-04 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,
2025-03-11 00:00:00+00:00,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,
2025-03-18 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,
2025-03-25 00:00:00+00:00,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,
2025-04-01 00:00:00+00:00,,,,,,,,0.5,0.5,
2025-04-15 00:00:00+00:00,,,,,,,,1.0,,
2025-04-23 00:00:00+00:00,,,,0.5,,,,0.5,,
2025-04-30 00:00:00+00:00,,,,0.5,,,,0.5,,
2025-05-07 00:00:00+00:00,,,,0.5,,,,0.5,,
2025-05-14 00:00:00+00:00,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,
